CountryID,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,"Footnotes
1990","Footnotes
1991","Footnotes
1992","Footnotes
1993","Footnotes
1994","Footnotes
1995","Footnotes
1996","Footnotes
1997","Footnotes
1998","Footnotes
1999","Footnotes
2000","Footnotes
2001","Footnotes
2002","Footnotes
2003","Footnotes
2004","Footnotes
2005","Footnotes
2006","Footnotes
2007","Footnotes
2008","Footnotes
2009","Footnotes
2010","Footnotes
2011","Footnotes
2012","Footnotes
2013","Footnotes
2014","Footnotes
2015","Footnotes
2016","Footnotes
2017"
324,Guinea,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,43.04738617,45.88993454,49.78227234,84.003479,71.47441101,77.41930389,79.1182785,81.11797333,81.42807007,83.42690277,82.83811951,85.42287445,88.90081787,,,,,,,,,,,,,,,,18,18,18,18,18,,,,,,,,
328,Guyana,...,...,...,...,...,...,...,...,...,...,...,...,...,...,70.06147766,95.16257477,100.3431854,109.4890671,117.2743607,109.1978989,...,...,135,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,Honduras,...,...,...,...,...,...,...,...,...,...,...,...,...,895.1699829,934.3499756,...,...,...,...,...,...,...,...,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,Hungary,...,...,7136.899902,6637.799805,6258.799805,6054.399902,6010.799805,5767.399902,5771.399902,5540,...,...,...,...,...,4929,4917,5279,5432,6342,5370,5225,5051,5250,3923,4030,3959,...,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,
352,Iceland,167,...,167,167,164,165,162,160,161,162,163,164,165,165,165,165,...,...,...,...,3303,3515,3571,3486,3011,...,...,...,,,,,,,,,,,1,1,1,1,1,1,,,,,1,1,1,1,1,,,
360,Indonesia,764,...,...,...,...,1158,1460,1510,1684,1466,1512,1658,2095,2303,2144,2353,...,...,...,...,...,...,...,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,Iraq,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,64000,58700,51800,41400,47400,44700,49000,48900,46810,37150,41010,43820,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,Ireland,...,...,...,...,1176,...,...,...,...,...,...,...,...,...,...,799,...,730,...,757,...,...,...,...,...,...,...,...,,,,,,,,,,,,,,,,1,,1,,1,,,,,,,,
376,Israel,1780,...,...,...,...,1812,...,...,...,...,1727,1609,1624,1682,1803,1728,1637,1689,1595,1313,1340,1266,1318,1296,1271,1145,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,Italy,...,...,...,...,...,...,...,...,41982,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
