CountryID,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,Footnotes 1990,Footnotes 1991,Footnotes 1992,Footnotes 1993,Footnotes 1994,Footnotes 1995,Footnotes 1996,Footnotes 1997,Footnotes 1998,Footnotes 1999,Footnotes 2000,Footnotes 2001,Footnotes 2002,Footnotes 2003,Footnotes 2004,Footnotes 2005,Footnotes 2006,Footnotes 2007,Footnotes 2008,Footnotes 2009,Footnotes 2010,Footnotes 2011,Footnotes 2012,Footnotes 2013,Footnotes 2014,Footnotes 2015,Footnotes 2016,Footnotes 2017
428,Latvia,54697,39960,36040,34930,42930,39156,27316,41357,52810.5,34569,35112,37018,41131,43198,32707,30051,23973,38501,36876,41144,51379,32186,45546,37944,37423,28375,43549,45666,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,Lebanon,...,...,...,...,...,...,...,...,...,4100,4300,...,...,...,...,...,...,...,...,4100,...,...,...,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,Lithuania,30187,22632,20373,23348,33027,26049,18788,19896,31027,26758,24169,25213,24488,16803,25560,24900,19029,27207,22474,20172,29268,26047,28069,20538,24206,20073,33316,33778,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,Luxembourg,1801,1346,1832,1813,1551,1729,...,...,...,1564,...,...,...,...,...,...,...,...,1037,927,1918,1508,...,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,Madagascar,...,...,...,...,...,...,...,...,...,...,337000,...,...,...,...,...,...,337000,...,...,...,...,...,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Mali,93894,...,...,...,...,...,...,...,...,...,...,...,...,...,86073,104885,93189,118515,123316,124973,143600,119203,150595,131013,124379,140990,145863,13559,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,Malta,98,90.12000275,79.83000183,76.94999695,107.7900009,113,101.4300003,145.5200043,55.88000107,116.9199982,76,57,76,151,79,87,93,107,86,117,91,105,81,75,79,88,51,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,Mauritius,2241,...,...,...,...,2866,2411,2558,2703,1401,2558,2411,2635,2999,2723,3361,2493,2578,2925,2949,2749,2307,2199,2584,2611,3340,2525,2829,10,,,,,,10,10,10,11,,,,,10,10,10,10,10,10,10,10,10,10,10,"10,12",,
504,Morocco,...,...,...,...,...,57130,...,...,...,41325,...,...,...,...,29000,...,...,22000,44000,43000,...,...,...,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,Nauru,26.11560059,...,...,...,...,...,...,...,...,...,...,...,...,...,26.77400017,23.28479958,16.98480034,7.336400032,2.853199959,18.48080063,9.16079998,10.25119972,12.31000042,...,24.15839958,35.47320175,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
