CountryID,Country,Year,Freshwater,Fresh Groundwater,Fresh Surface Water,Renewable Freshwater Resources,Renewable Freshwater Per Capita,Population Supplied by Water Industry,Precipitation,Evapotranspiration
807,North Macedonia,2008,716.0,155.0,561.0,12999.0,6288,94.0,12999.0,
807,North Macedonia,2009,1047.0,162.0,885.0,14528.0,7021,94.0,14528.0,
807,North Macedonia,2013,2537.800049,565.5,1972.300049,,,95.0,15359.33887,
807,North Macedonia,2014,513.0,207.0,306.0,,,95.0,21698.23633,
818,Egypt,2004,58764.0,5884.0,52880.0,46009.0,610.0,,1300.0,
818,Egypt,2005,58984.0,5884.0,53100.0,54992.0,716,,1300.0,
818,Egypt,2006,59484.0,5884.0,53600.0,69504.0,889,,1300.0,
818,Egypt,2007,60504.0,6474.0,54030.0,84801.0,1066,,1300.0,
818,Egypt,2008,63649.0,7500.0,56150.0,77229.0,954,,,
818,Egypt,2009,64149.0,7500.0,56650.0,56800.0,689,98.0,,
818,Egypt,2010,62000.0,6500.0,55500.0,43422.0,516,,,
818,Egypt,2011,63000.0,7500.0,55500.0,64589.0,752,,,
818,Egypt,2012,63200.0,7700.0,55500.0,51385.0,585,,,
818,Egypt,2013,62200.0,6700.0,55500.0,,,,,
818,Egypt,2014,62400.0,6900.0,55500.0,,,,,
818,Egypt,2015,62400.0,6900.0,55500.0,56800.0,614.0,98.0,1300.0,
826,United Kingdom of Great Britain and Northern Ireland,2005,10323.0,2336.0,7988.0,156416.0,2595,,273842.0,123325.0
826,United Kingdom of Great Britain and Northern Ireland,2006,9271.0,2266.0,7005.0,164671.0,2708,,298282.0,139364.0
826,United Kingdom of Great Britain and Northern Ireland,2007,8576.0,2197.0,6378.0,161818.0,2635,,292292.0,136312.0
826,United Kingdom of Great Britain and Northern Ireland,2008,8347.0,2139.0,6208.0,188705.0,3040,,316187.0,136312.0
826,United Kingdom of Great Britain and Northern Ireland,2009,8281.0,2163.0,6118.0,160572.0,2560,,284961.0,131620.0
826,United Kingdom of Great Britain and Northern Ireland,2010,8264.0,2152.0,6111.0,110990.0,1753,,231974.0,120984.0
826,United Kingdom of Great Britain and Northern Ireland,2011,7685.0,2159.0,5526.0,,,,,126192.0
826,United Kingdom of Great Britain and Northern Ireland,2012,8214.0,2046.0,6168.0,,,,,139959.0
826,United Kingdom of Great Britain and Northern Ireland,2014,7284.0,2053.0,5232.0,,,,,
840,United States of America,2005,482972.4063,,,,,,,
840,United States of America,2010,489527.5625,109566.8516,379960.7188,,,,,
860,Uzbekistan,2004,58457.0,467.0,57990.0,,,82.19999695,,
860,Uzbekistan,2005,59476.0,424.0,59052.0,,,82.59999847,,
860,Uzbekistan,2006,58617.0,481.0,58136.0,,,82.90000153,,
860,Uzbekistan,2007,53006.0,423.0,52583.0,,,82.19999695,,
860,Uzbekistan,2008,43870.0,678.0,43192.0,,,81.80000305,,
860,Uzbekistan,2009,50225.0,509.0,49716.0,,,82.5,,
860,Uzbekistan,2010,57169.0,500.0,56669.0,,,82.5,,
860,Uzbekistan,2011,48751.0,538.0,48213.0,,,82.69999695,,
860,Uzbekistan,2012,56096.0,371.0,55725.0,,,82.69999695,,
860,Uzbekistan,2013,53977.0,402.0,53575.0,,,82.59999847,,
860,Uzbekistan,2014,51794.0,476.0,51318.0,,,82.30000305,,
860,Uzbekistan,2015,55138.0,539.0,54599.0,,,81.40000153,,
862,Venezuela (Bolivarian Republic of),2004,20764.01172,10382.00586,10382.00586,1007044.0,38251.0,89.30000305,1520000.0,980000.0
862,Venezuela (Bolivarian Republic of),2005,24360.75977,12180.37988,12180.37988,1097044.0,40959,90.0,1560000.0,930000.0
862,Venezuela (Bolivarian Republic of),2006,28619.52344,15275.11523,13344.4082,877044.0,32198,90.90000153,1060000.0,650000.0
862,Venezuela (Bolivarian Republic of),2007,36739.70313,18369.85156,18369.85156,951351.6875,34355,91.59999847,1335846.125,851538.4375
862,Venezuela (Bolivarian Republic of),2008,39748.85156,19874.42578,19874.42578,909167.0625,32307,94.0,1293661.5,851538.4375
862,Venezuela (Bolivarian Republic of),2009,41018.46094,20509.23047,20509.23047,551505.5625,19292,95.0,936000.0,851538.4375
882,Samoa,2012,116.1699982,,,,,95.0,,
882,Samoa,2013,137.0,,,,,95.0,,
882,Samoa,2014,121.4800034,,,,,96.0,,
887,Yemen,2005,4782.0,3282.0,1500.0,,,16.89999962,,
887,Yemen,2010,5305.0,3805.0,1500.0,,,18.60000038,,
887,Yemen,2015,5911.0,4411.0,1500.0,,,,,
