CountryID,Country,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
498,Republic of Moldova,...,...,...,...,...,...,...,...,...,...,...,...,...,...
642,Romania,39950,63760,56450,37805,39406,34480,61878,30678,24439,35573,42188,34827,40732,29228
643,Russian Federation,4504100,4556600,4358400,4883600,4707000,4488600,4331700,4398700,4217900,4614600,4623000,4647900,4441000,4681500
686,Senegal,...,...,...,...,...,...,...,...,...,...,...,...,...,27300
688,Serbia,175311,206045.625,208486.2656,151651.9219,156311,176050,246787,135784,142488,197085,194887.0313,160116.4219,...,...
703,Slovakia,71279,82207,78419,80975,79151,82599,103616,63289,82742,98050,79516,66601,86288,79347
705,Slovenia,34143,29372,25235,27290,36106,38430,36777,19736,33402,37713,46346,23783,33373,32183
710,South Africa,...,...,...,...,...,...,...,...,...,...,...,...,...,...
724,Spain,53713,84324,109676,68629,79753,170959,107482,80592,168275,63441,...,162392,...,...
752,Sweden,194011,187594,192479,200421,210364,189260,187690,219905,235318,169195,184123,220513,164225,194812
756,Switzerland,45397,44120,46774,51357,50923,47498,47837,39881,49666,61841,53264,51173,...,...
760,Syrian Arab Republic,17207,17325,16210,15212,...,...,...,...,...,...,...,...,...,...
764,Thailand,...,...,...,...,...,...,...,...,...,...,285227,...,...,...
768,Togo,18000,18000,18000,18000,...,...,...,...,11500,...,...,...,...,...
780,Trinidad and Tobago,4278.957031,4067.836914,4353.100098,...,...,...,...,...,...,...,...,...,...,...
788,Tunisia,4434,3058,3544,3669,2094,3379,2142,2904,3213.442627,1820.950806,...,...,...,...
826,United Kingdom of Great Britain and Northern Ireland,177600,156416,164671,161818,188705,160572,110990,...,...,...,...,...,...,...
862,Venezuela (Bolivarian Republic of),1007044,1097044,877044,951351.6875,909167.0625,551505.5625,...,...,...,...,...,...,...,...
887,Yemen,...,...,...,...,...,...,...,...,...,...,...,...,...,...
716,Zimbabwe,63877.14063,37851.05078,63905.98047,58566.67578,67708.27344,67224.14063,66723.82031,70800.92188,54760.38281,61224.04297,60471.83203,43989.95703,46578.73047,67733.59375
